date,time,count,bin,Location (recode),Location-id (recode)
27,22:17:45,1,134,SIS L3 Outside GSR3-5,SISL3
27,22:19:51,3,134,SIS L3 Outside GSR3-5,SISL3
27,22:21:56,2,135,SIS L3 Outside GSR3-5,SISL3
27,22:24:02,2,135,SIS L3 Outside GSR3-5,SISL3
27,22:26:07,3,135,SIS L3 Outside GSR3-5,SISL3
27,22:28:13,1,135,SIS L3 Outside GSR3-5,SISL3
27,22:30:18,2,136,SIS L3 Outside GSR3-5,SISL3
27,22:38:40,1,136,SIS L3 Outside GSR3-5,SISL3
27,22:40:47,1,137,SIS L3 Outside GSR3-5,SISL3
27,22:42:52,3,137,SIS L3 Outside GSR3-5,SISL3
27,22:44:58,5,137,SIS L3 Outside GSR3-5,SISL3
27,22:47:04,4,137,SIS L3 Outside GSR3-5,SISL3
27,22:49:09,5,137,SIS L3 Outside GSR3-5,SISL3
27,22:51:15,5,138,SIS L3 Outside GSR3-5,SISL3
27,22:53:21,5,138,SIS L3 Outside GSR3-5,SISL3
27,22:55:26,3,138,SIS L3 Outside GSR3-5,SISL3
27,22:57:32,2,138,SIS L3 Outside GSR3-5,SISL3
27,22:59:37,3,138,SIS L3 Outside GSR3-5,SISL3
27,23:01:43,3,139,SIS L3 Outside GSR3-5,SISL3
27,23:01:44,2,139,SIS L3 Outside GSR3-5,SISL3
27,23:03:49,3,139,SIS L3 Outside GSR3-5,SISL3
27,23:05:55,1,139,SIS L3 Outside GSR3-5,SISL3
27,23:05:57,3,139,SIS L3 Outside GSR3-5,SISL3
27,23:08:00,4,139,SIS L3 Outside GSR3-5,SISL3
27,23:10:06,3,140,SIS L3 Outside GSR3-5,SISL3
27,23:12:12,2,140,SIS L3 Outside GSR3-5,SISL3
27,23:14:17,1,140,SIS L3 Outside GSR3-5,SISL3
27,23:14:18,1,140,SIS L3 Outside GSR3-5,SISL3
27,23:16:23,1,140,SIS L3 Outside GSR3-5,SISL3
27,23:18:29,2,140,SIS L3 Outside GSR3-5,SISL3
27,23:20:35,3,141,SIS L3 Outside GSR3-5,SISL3
27,23:22:40,4,141,SIS L3 Outside GSR3-5,SISL3
27,23:24:46,3,141,SIS L3 Outside GSR3-5,SISL3
27,23:26:52,2,141,SIS L3 Outside GSR3-5,SISL3
27,23:28:58,3,141,SIS L3 Outside GSR3-5,SISL3
27,23:31:03,3,142,SIS L3 Outside GSR3-5,SISL3
27,23:33:09,4,142,SIS L3 Outside GSR3-5,SISL3
27,23:35:15,3,142,SIS L3 Outside GSR3-5,SISL3
27,23:37:21,1,142,SIS L3 Outside GSR3-5,SISL3
27,23:39:27,1,142,SIS L3 Outside GSR3-5,SISL3
27,23:41:33,1,143,SIS L3 Outside GSR3-5,SISL3
27,23:43:38,1,143,SIS L3 Outside GSR3-5,SISL3
27,23:45:44,1,143,SIS L3 Outside GSR3-5,SISL3
27,23:47:50,1,143,SIS L3 Outside GSR3-5,SISL3
27,23:49:56,2,143,SIS L3 Outside GSR3-5,SISL3
27,23:52:02,1,144,SIS L3 Outside GSR3-5,SISL3
27,23:54:08,1,144,SIS L3 Outside GSR3-5,SISL3
27,23:58:19,1,144,SIS L3 Outside GSR3-5,SISL3
27,0:00:24,1,1,SIS L3 Opposite Escalator,SISL3
27,0:12:13,6,2,SIS L3 Opposite Escalator,SISL3
27,0:14:34,6,2,SIS L3 Opposite Escalator,SISL3
27,0:16:56,3,2,SIS L3 Opposite Escalator,SISL3
27,0:19:17,3,2,SIS L3 Opposite Escalator,SISL3
27,0:21:39,2,3,SIS L3 Opposite Escalator,SISL3
27,0:24:00,2,3,SIS L3 Opposite Escalator,SISL3
27,0:26:22,3,3,SIS L3 Opposite Escalator,SISL3
27,0:28:44,2,3,SIS L3 Opposite Escalator,SISL3
27,0:31:05,1,4,SIS L3 Opposite Escalator,SISL3
27,0:33:27,1,4,SIS L3 Opposite Escalator,SISL3
27,0:35:48,3,4,SIS L3 Opposite Escalator,SISL3
27,0:38:10,2,4,SIS L3 Opposite Escalator,SISL3
27,0:42:54,3,5,SIS L3 Opposite Escalator,SISL3
27,0:45:15,2,5,SIS L3 Opposite Escalator,SISL3
27,0:47:37,3,5,SIS L3 Opposite Escalator,SISL3
27,0:49:59,1,5,SIS L3 Opposite Escalator,SISL3
27,0:52:21,3,6,SIS L3 Opposite Escalator,SISL3
27,0:54:43,3,6,SIS L3 Opposite Escalator,SISL3
27,0:57:04,2,6,SIS L3 Opposite Escalator,SISL3
27,0:59:26,1,6,SIS L3 Opposite Escalator,SISL3
27,1:01:48,1,7,SIS L3 Opposite Escalator,SISL3
27,1:04:10,1,7,SIS L3 Opposite Escalator,SISL3
27,1:06:32,1,7,SIS L3 Opposite Escalator,SISL3
27,1:08:53,3,7,SIS L3 Opposite Escalator,SISL3
27,1:11:15,1,8,SIS L3 Opposite Escalator,SISL3
27,1:13:37,1,8,SIS L3 Opposite Escalator,SISL3
27,1:20:42,1,9,SIS L3 Opposite Escalator,SISL3
27,1:23:04,1,9,SIS L3 Opposite Escalator,SISL3
27,1:27:48,1,9,SIS L3 Opposite Escalator,SISL3
27,1:30:09,4,10,SIS L3 Opposite Escalator,SISL3
27,1:32:31,2,10,SIS L3 Opposite Escalator,SISL3
27,1:34:53,2,10,SIS L3 Opposite Escalator,SISL3
27,1:37:15,3,10,SIS L3 Opposite Escalator,SISL3
27,1:39:36,3,10,SIS L3 Opposite Escalator,SISL3
27,1:41:58,1,11,SIS L3 Opposite Escalator,SISL3
27,1:44:19,1,11,SIS L3 Opposite Escalator,SISL3
27,1:46:41,3,11,SIS L3 Opposite Escalator,SISL3
27,1:49:02,2,11,SIS L3 Opposite Escalator,SISL3
27,1:51:24,2,12,SIS L3 Opposite Escalator,SISL3
27,1:53:46,1,12,SIS L3 Opposite Escalator,SISL3
27,1:56:08,2,12,SIS L3 Opposite Escalator,SISL3
27,2:03:13,3,13,SIS L3 Opposite Escalator,SISL3
27,2:05:35,2,13,SIS L3 Opposite Escalator,SISL3
27,2:07:57,1,13,SIS L3 Opposite Escalator,SISL3
27,2:22:08,1,15,SIS L3 Opposite Escalator,SISL3
27,2:24:30,1,15,SIS L3 Opposite Escalator,SISL3
27,2:26:52,1,15,SIS L3 Opposite Escalator,SISL3
27,2:29:14,1,15,SIS L3 Opposite Escalator,SISL3
27,2:36:19,1,16,SIS L3 Opposite Escalator,SISL3
27,2:38:41,3,16,SIS L3 Opposite Escalator,SISL3
27,2:41:03,1,17,SIS L3 Opposite Escalator,SISL3
27,2:43:25,1,17,SIS L3 Opposite Escalator,SISL3
27,2:50:30,1,18,SIS L3 Opposite Escalator,SISL3
27,2:52:52,1,18,SIS L3 Opposite Escalator,SISL3
27,2:55:13,1,18,SIS L3 Opposite Escalator,SISL3
27,2:57:35,2,18,SIS L3 Opposite Escalator,SISL3
27,2:59:56,1,18,SIS L3 Opposite Escalator,SISL3
27,3:02:17,1,19,SIS L3 Opposite Escalator,SISL3
27,3:04:40,1,19,SIS L3 Opposite Escalator,SISL3
27,3:07:03,1,19,SIS L3 Opposite Escalator,SISL3
27,3:09:25,1,19,SIS L3 Opposite Escalator,SISL3
27,3:11:47,2,20,SIS L3 Opposite Escalator,SISL3
27,3:14:10,3,20,SIS L3 Opposite Escalator,SISL3
27,3:16:32,1,20,SIS L3 Opposite Escalator,SISL3
27,3:18:54,1,20,SIS L3 Opposite Escalator,SISL3
27,3:21:16,1,21,SIS L3 Opposite Escalator,SISL3
27,3:23:39,1,21,SIS L3 Opposite Escalator,SISL3
27,3:26:01,1,21,SIS L3 Opposite Escalator,SISL3
27,3:28:23,1,21,SIS L3 Opposite Escalator,SISL3
27,3:33:07,1,22,SIS L3 Opposite Escalator,SISL3
27,3:35:29,1,22,SIS L3 Opposite Escalator,SISL3
27,3:37:51,1,22,SIS L3 Opposite Escalator,SISL3
27,3:40:13,1,23,SIS L3 Opposite Escalator,SISL3
27,3:42:35,2,23,SIS L3 Opposite Escalator,SISL3
27,3:44:57,2,23,SIS L3 Opposite Escalator,SISL3
27,3:47:19,1,23,SIS L3 Opposite Escalator,SISL3
27,3:49:41,1,23,SIS L3 Opposite Escalator,SISL3
27,3:52:03,1,24,SIS L3 Opposite Escalator,SISL3
27,3:54:24,1,24,SIS L3 Opposite Escalator,SISL3
27,3:56:47,1,24,SIS L3 Opposite Escalator,SISL3
27,3:59:09,1,24,SIS L3 Opposite Escalator,SISL3
27,4:01:09,1,25,SIS L3 Opposite Escalator,SISL3
27,4:03:09,1,25,SIS L3 Opposite Escalator,SISL3
27,4:05:09,1,25,SIS L3 Opposite Escalator,SISL3
27,4:11:09,1,26,SIS L3 Opposite Escalator,SISL3
27,4:13:09,1,26,SIS L3 Opposite Escalator,SISL3
27,4:15:09,2,26,SIS L3 Opposite Escalator,SISL3
27,4:17:09,2,26,SIS L3 Opposite Escalator,SISL3
27,4:19:09,2,26,SIS L3 Opposite Escalator,SISL3
27,4:21:09,1,27,SIS L3 Opposite Escalator,SISL3
27,4:23:09,1,27,SIS L3 Opposite Escalator,SISL3
27,4:25:09,1,27,SIS L3 Opposite Escalator,SISL3
27,4:31:09,2,28,SIS L3 Opposite Escalator,SISL3
27,4:33:09,2,28,SIS L3 Opposite Escalator,SISL3
27,4:35:09,1,28,SIS L3 Opposite Escalator,SISL3
27,4:45:09,2,29,SIS L3 Opposite Escalator,SISL3
27,4:47:09,1,29,SIS L3 Opposite Escalator,SISL3
27,4:49:09,1,29,SIS L3 Opposite Escalator,SISL3
27,4:59:09,1,30,SIS L3 Opposite Escalator,SISL3
27,5:01:10,1,31,SIS L3 Opposite Escalator,SISL3
27,5:11:10,1,32,SIS L3 Opposite Escalator,SISL3
27,5:13:10,1,32,SIS L3 Opposite Escalator,SISL3
27,5:15:10,1,32,SIS L3 Opposite Escalator,SISL3
27,5:27:10,1,33,SIS L3 Opposite Escalator,SISL3
27,5:29:10,1,33,SIS L3 Opposite Escalator,SISL3
27,5:31:10,1,34,SIS L3 Opposite Escalator,SISL3
27,5:35:11,1,34,SIS L3 Opposite Escalator,SISL3
27,5:37:11,1,34,SIS L3 Opposite Escalator,SISL3
27,5:39:11,1,34,SIS L3 Opposite Escalator,SISL3
27,5:41:11,2,35,SIS L3 Opposite Escalator,SISL3
27,5:43:11,2,35,SIS L3 Opposite Escalator,SISL3
27,5:45:11,2,35,SIS L3 Opposite Escalator,SISL3
27,5:47:11,1,35,SIS L3 Opposite Escalator,SISL3
27,5:49:11,1,35,SIS L3 Opposite Escalator,SISL3
27,5:51:11,1,36,SIS L3 Opposite Escalator,SISL3
27,5:53:11,1,36,SIS L3 Opposite Escalator,SISL3
27,5:55:11,1,36,SIS L3 Opposite Escalator,SISL3
27,5:57:12,1,36,SIS L3 Opposite Escalator,SISL3
27,5:59:12,1,36,SIS L3 Opposite Escalator,SISL3
27,6:01:12,1,37,SIS L3 Opposite Escalator,SISL3
27,6:03:12,1,37,SIS L3 Opposite Escalator,SISL3
27,6:09:12,1,37,SIS L3 Opposite Escalator,SISL3
27,6:11:12,1,38,SIS L3 Opposite Escalator,SISL3
27,6:13:12,1,38,SIS L3 Opposite Escalator,SISL3
27,6:19:12,1,38,SIS L3 Opposite Escalator,SISL3
27,6:21:13,1,39,SIS L3 Opposite Escalator,SISL3
27,6:23:13,2,39,SIS L3 Opposite Escalator,SISL3
27,6:25:13,1,39,SIS L3 Opposite Escalator,SISL3
27,6:27:13,1,39,SIS L3 Opposite Escalator,SISL3
27,6:29:13,1,39,SIS L3 Opposite Escalator,SISL3
27,6:31:13,1,40,SIS L3 Opposite Escalator,SISL3
27,6:33:13,1,40,SIS L3 Opposite Escalator,SISL3
27,6:39:14,1,40,SIS L3 Opposite Escalator,SISL3
27,6:41:14,1,41,SIS L3 Opposite Escalator,SISL3
27,6:43:14,1,41,SIS L3 Opposite Escalator,SISL3
27,6:45:14,1,41,SIS L3 Opposite Escalator,SISL3
27,7:05:15,1,43,SIS L3 Opposite Escalator,SISL3
27,7:07:15,1,43,SIS L3 Opposite Escalator,SISL3
27,7:09:15,1,43,SIS L3 Opposite Escalator,SISL3
27,7:15:16,1,44,SIS L3 Opposite Escalator,SISL3
27,7:17:16,1,44,SIS L3 Opposite Escalator,SISL3
27,7:19:16,1,44,SIS L3 Opposite Escalator,SISL3
27,7:25:17,1,45,SIS L3 Opposite Escalator,SISL3
27,7:27:17,1,45,SIS L3 Opposite Escalator,SISL3
27,7:29:17,2,45,SIS L3 Opposite Escalator,SISL3
27,7:31:17,2,46,SIS L3 Opposite Escalator,SISL3
27,7:33:17,3,46,SIS L3 Opposite Escalator,SISL3
27,7:35:17,3,46,SIS L3 Opposite Escalator,SISL3
27,7:37:18,3,46,SIS L3 Opposite Escalator,SISL3
27,7:39:18,2,46,SIS L3 Opposite Escalator,SISL3
27,7:41:18,2,47,SIS L3 Opposite Escalator,SISL3
27,7:43:18,1,47,SIS L3 Opposite Escalator,SISL3
27,7:45:18,1,47,SIS L3 Opposite Escalator,SISL3
27,7:47:19,1,47,SIS L3 Opposite Escalator,SISL3
27,7:49:19,2,47,SIS L3 Opposite Escalator,SISL3
27,7:51:19,2,48,SIS L3 Opposite Escalator,SISL3
27,7:53:19,3,48,SIS L3 Opposite Escalator,SISL3
27,7:55:20,1,48,SIS L3 Opposite Escalator,SISL3
27,7:57:20,1,48,SIS L3 Opposite Escalator,SISL3
27,8:03:20,1,49,SIS L3 Opposite Escalator,SISL3
27,8:05:21,1,49,SIS L3 Opposite Escalator,SISL3
27,8:17:23,1,50,SIS L3 Opposite Escalator,SISL3
27,8:19:24,1,50,SIS L3 Opposite Escalator,SISL3
27,8:27:25,1,51,SIS L3 Opposite Escalator,SISL3
27,8:39:28,1,52,SIS L3 Opposite Escalator,SISL3
27,8:41:28,1,53,SIS L3 Opposite Escalator,SISL3
27,9:13:38,1,56,SIS L3 Opposite Escalator,SISL3
27,9:15:39,1,56,SIS L3 Opposite Escalator,SISL3
27,9:17:39,1,56,SIS L3 Opposite Escalator,SISL3
27,9:19:40,1,56,SIS L3 Opposite Escalator,SISL3
27,9:21:41,1,57,SIS L3 Opposite Escalator,SISL3
27,9:23:42,1,57,SIS L3 Opposite Escalator,SISL3
27,9:25:42,1,57,SIS L3 Opposite Escalator,SISL3
27,9:27:44,1,57,SIS L3 Opposite Escalator,SISL3
27,9:29:44,1,57,SIS L3 Opposite Escalator,SISL3
27,9:31:45,1,58,SIS L3 Opposite Escalator,SISL3
27,9:33:46,1,58,SIS L3 Opposite Escalator,SISL3
27,9:35:46,2,58,SIS L3 Opposite Escalator,SISL3
27,9:37:47,2,58,SIS L3 Opposite Escalator,SISL3
27,9:39:48,1,58,SIS L3 Opposite Escalator,SISL3
27,9:41:49,1,59,SIS L3 Opposite Escalator,SISL3
27,9:47:51,2,59,SIS L3 Opposite Escalator,SISL3
27,9:49:53,3,59,SIS L3 Opposite Escalator,SISL3
27,9:51:53,4,60,SIS L3 Opposite Escalator,SISL3
27,9:53:54,1,60,SIS L3 Opposite Escalator,SISL3
27,9:55:55,1,60,SIS L3 Opposite Escalator,SISL3
27,9:57:56,1,60,SIS L3 Opposite Escalator,SISL3
27,9:59:57,1,60,SIS L3 Opposite Escalator,SISL3
27,10:01:58,2,61,SIS L3 Opposite Escalator,SISL3
27,10:03:59,2,61,SIS L3 Opposite Escalator,SISL3
27,10:08:01,5,61,SIS L3 Opposite Escalator,SISL3
27,10:10:02,5,62,SIS L3 Opposite Escalator,SISL3
27,10:12:03,7,62,SIS L3 Opposite Escalator,SISL3
27,10:14:04,5,62,SIS L3 Opposite Escalator,SISL3
27,10:16:06,3,62,SIS L3 Opposite Escalator,SISL3
27,10:18:07,3,62,SIS L3 Opposite Escalator,SISL3
27,10:20:08,5,63,SIS L3 Opposite Escalator,SISL3
27,10:22:09,5,63,SIS L3 Opposite Escalator,SISL3
27,10:24:10,4,63,SIS L3 Opposite Escalator,SISL3
27,10:26:11,4,63,SIS L3 Opposite Escalator,SISL3
27,10:28:12,4,63,SIS L3 Opposite Escalator,SISL3
27,10:30:13,6,64,SIS L3 Opposite Escalator,SISL3
27,10:32:15,3,64,SIS L3 Opposite Escalator,SISL3
27,10:34:16,1,64,SIS L3 Opposite Escalator,SISL3
27,10:36:09,4,64,SIS L3 Opposite Escalator,SISL3
27,10:38:10,2,64,SIS L3 Opposite Escalator,SISL3
27,10:40:11,1,65,SIS L3 Opposite Escalator,SISL3
27,10:42:13,1,65,SIS L3 Opposite Escalator,SISL3
27,10:44:14,3,65,SIS L3 Opposite Escalator,SISL3
27,10:46:15,3,65,SIS L3 Opposite Escalator,SISL3
27,10:48:16,1,65,SIS L3 Opposite Escalator,SISL3
27,10:50:18,1,66,SIS L3 Opposite Escalator,SISL3
27,10:52:19,2,66,SIS L3 Opposite Escalator,SISL3
27,10:56:22,1,66,SIS L3 Opposite Escalator,SISL3
27,10:59:17,6,66,SIS L3 Opposite Escalator,SISL3
27,11:01:19,5,67,SIS L3 Opposite Escalator,SISL3
27,11:03:20,6,67,SIS L3 Opposite Escalator,SISL3
27,11:05:21,5,67,SIS L3 Opposite Escalator,SISL3
27,11:07:23,3,67,SIS L3 Opposite Escalator,SISL3
27,11:09:24,4,67,SIS L3 Opposite Escalator,SISL3
27,11:11:26,4,68,SIS L3 Opposite Escalator,SISL3
27,11:13:27,5,68,SIS L3 Opposite Escalator,SISL3
27,11:15:29,5,68,SIS L3 Opposite Escalator,SISL3
27,11:17:31,5,68,SIS L3 Opposite Escalator,SISL3
27,11:19:31,2,68,SIS L3 Opposite Escalator,SISL3
27,11:19:32,3,68,SIS L3 Opposite Escalator,SISL3
27,11:21:33,8,69,SIS L3 Opposite Escalator,SISL3
27,11:23:35,8,69,SIS L3 Opposite Escalator,SISL3
27,11:25:36,7,69,SIS L3 Opposite Escalator,SISL3
27,11:27:38,6,69,SIS L3 Opposite Escalator,SISL3
27,11:29:39,9,69,SIS L3 Opposite Escalator,SISL3
27,11:31:41,7,70,SIS L3 Opposite Escalator,SISL3
27,11:33:43,9,70,SIS L3 Opposite Escalator,SISL3
27,11:35:44,6,70,SIS L3 Opposite Escalator,SISL3
27,11:37:46,7,70,SIS L3 Opposite Escalator,SISL3
27,11:39:48,10,70,SIS L3 Opposite Escalator,SISL3
27,11:41:49,5,71,SIS L3 Opposite Escalator,SISL3
27,11:43:51,6,71,SIS L3 Opposite Escalator,SISL3
27,11:45:53,5,71,SIS L3 Opposite Escalator,SISL3
27,11:47:55,7,71,SIS L3 Opposite Escalator,SISL3
27,11:49:56,1,71,SIS L3 Opposite Escalator,SISL3
27,11:49:57,3,71,SIS L3 Opposite Escalator,SISL3
27,11:51:58,8,72,SIS L3 Opposite Escalator,SISL3
27,11:54:00,8,72,SIS L3 Opposite Escalator,SISL3
27,11:56:02,12,72,SIS L3 Opposite Escalator,SISL3
27,11:58:04,10,72,SIS L3 Opposite Escalator,SISL3
27,12:00:05,13,73,SIS L3 Opposite Escalator,SISL3
27,12:02:07,12,73,SIS L3 Opposite Escalator,SISL3
27,12:04:09,11,73,SIS L3 Opposite Escalator,SISL3
27,12:06:11,7,73,SIS L3 Opposite Escalator,SISL3
27,12:08:13,4,73,SIS L3 Opposite Escalator,SISL3
27,12:10:15,2,74,SIS L3 Opposite Escalator,SISL3
27,12:12:17,3,74,SIS L3 Opposite Escalator,SISL3
27,12:14:19,3,74,SIS L3 Opposite Escalator,SISL3
27,12:16:21,4,74,SIS L3 Opposite Escalator,SISL3
27,12:18:23,5,74,SIS L3 Opposite Escalator,SISL3
27,12:20:25,3,75,SIS L3 Opposite Escalator,SISL3
27,12:22:27,5,75,SIS L3 Opposite Escalator,SISL3
27,12:24:29,9,75,SIS L3 Opposite Escalator,SISL3
27,12:26:31,6,75,SIS L3 Opposite Escalator,SISL3
27,12:28:33,6,75,SIS L3 Opposite Escalator,SISL3
27,12:30:35,2,76,SIS L3 Opposite Escalator,SISL3
27,12:32:37,2,76,SIS L3 Opposite Escalator,SISL3
27,12:34:39,8,76,SIS L3 Opposite Escalator,SISL3
27,12:36:42,7,76,SIS L3 Opposite Escalator,SISL3
27,12:38:44,10,76,SIS L3 Opposite Escalator,SISL3
27,12:40:46,7,77,SIS L3 Opposite Escalator,SISL3
27,12:42:48,7,77,SIS L3 Opposite Escalator,SISL3
27,12:44:50,7,77,SIS L3 Opposite Escalator,SISL3
27,12:46:52,5,77,SIS L3 Opposite Escalator,SISL3
27,12:48:55,3,77,SIS L3 Opposite Escalator,SISL3
27,12:50:56,2,78,SIS L3 Opposite Escalator,SISL3
27,12:52:59,5,78,SIS L3 Opposite Escalator,SISL3
27,12:55:01,8,78,SIS L3 Opposite Escalator,SISL3
27,12:57:03,6,78,SIS L3 Opposite Escalator,SISL3
27,12:59:05,4,78,SIS L3 Opposite Escalator,SISL3
27,13:01:08,5,79,SIS L3 Opposite Escalator,SISL3
27,13:03:10,10,79,SIS L3 Opposite Escalator,SISL3
27,13:05:12,9,79,SIS L3 Opposite Escalator,SISL3
27,13:07:14,9,79,SIS L3 Opposite Escalator,SISL3
27,13:09:17,9,79,SIS L3 Opposite Escalator,SISL3
27,13:11:19,11,80,SIS L3 Opposite Escalator,SISL3
27,13:13:21,12,80,SIS L3 Opposite Escalator,SISL3
27,13:15:23,5,80,SIS L3 Opposite Escalator,SISL3
27,13:15:24,5,80,SIS L3 Opposite Escalator,SISL3
27,13:17:26,11,80,SIS L3 Opposite Escalator,SISL3
27,13:19:29,11,80,SIS L3 Opposite Escalator,SISL3
27,13:21:31,12,81,SIS L3 Opposite Escalator,SISL3
27,13:23:33,13,81,SIS L3 Opposite Escalator,SISL3
27,13:25:36,12,81,SIS L3 Opposite Escalator,SISL3
27,13:27:39,10,81,SIS L3 Opposite Escalator,SISL3
27,13:29:41,6,81,SIS L3 Opposite Escalator,SISL3
27,13:31:43,3,82,SIS L3 Opposite Escalator,SISL3
27,13:33:47,3,82,SIS L3 Opposite Escalator,SISL3
27,13:35:48,4,82,SIS L3 Opposite Escalator,SISL3
27,13:37:51,3,82,SIS L3 Opposite Escalator,SISL3
27,13:39:53,1,82,SIS L3 Opposite Escalator,SISL3
27,13:39:54,4,82,SIS L3 Opposite Escalator,SISL3
27,13:41:56,4,83,SIS L3 Opposite Escalator,SISL3
27,13:43:59,5,83,SIS L3 Opposite Escalator,SISL3
27,13:46:03,3,83,SIS L3 Opposite Escalator,SISL3
27,13:46:04,2,83,SIS L3 Opposite Escalator,SISL3
27,13:48:04,4,83,SIS L3 Opposite Escalator,SISL3
27,13:48:05,1,83,SIS L3 Opposite Escalator,SISL3
27,13:50:07,8,84,SIS L3 Opposite Escalator,SISL3
27,13:52:09,9,84,SIS L3 Opposite Escalator,SISL3
27,13:54:12,8,84,SIS L3 Opposite Escalator,SISL3
27,13:56:15,7,84,SIS L3 Opposite Escalator,SISL3
27,13:58:18,7,84,SIS L3 Opposite Escalator,SISL3
27,14:00:20,7,85,SIS L3 Opposite Escalator,SISL3
27,14:02:23,8,85,SIS L3 Opposite Escalator,SISL3
27,14:04:26,3,85,SIS L3 Opposite Escalator,SISL3
27,14:04:27,6,85,SIS L3 Opposite Escalator,SISL3
27,14:06:29,10,85,SIS L3 Opposite Escalator,SISL3
27,14:08:31,9,85,SIS L3 Opposite Escalator,SISL3
27,14:10:34,7,86,SIS L3 Opposite Escalator,SISL3
27,14:12:37,9,86,SIS L3 Opposite Escalator,SISL3
27,14:14:40,9,86,SIS L3 Opposite Escalator,SISL3
27,14:16:43,6,86,SIS L3 Opposite Escalator,SISL3
27,14:18:46,6,86,SIS L3 Opposite Escalator,SISL3
27,14:20:50,5,87,SIS L3 Opposite Escalator,SISL3
27,14:22:52,4,87,SIS L3 Opposite Escalator,SISL3
27,14:24:54,7,87,SIS L3 Opposite Escalator,SISL3
27,14:26:58,9,87,SIS L3 Opposite Escalator,SISL3
27,14:29:00,9,87,SIS L3 Opposite Escalator,SISL3
27,14:31:04,7,88,SIS L3 Opposite Escalator,SISL3
27,14:33:06,7,88,SIS L3 Opposite Escalator,SISL3
27,14:35:09,7,88,SIS L3 Opposite Escalator,SISL3
27,14:37:13,7,88,SIS L3 Opposite Escalator,SISL3
27,14:39:15,9,88,SIS L3 Opposite Escalator,SISL3
27,14:41:19,7,89,SIS L3 Opposite Escalator,SISL3
27,14:43:21,8,89,SIS L3 Opposite Escalator,SISL3
27,14:45:24,6,89,SIS L3 Opposite Escalator,SISL3
27,14:45:25,3,89,SIS L3 Opposite Escalator,SISL3
27,14:47:28,9,89,SIS L3 Opposite Escalator,SISL3
27,14:49:30,2,89,SIS L3 Opposite Escalator,SISL3
27,14:49:31,7,89,SIS L3 Opposite Escalator,SISL3
27,14:51:34,9,90,SIS L3 Opposite Escalator,SISL3
27,14:53:37,7,90,SIS L3 Opposite Escalator,SISL3
27,14:55:41,7,90,SIS L3 Opposite Escalator,SISL3
27,14:57:45,11,90,SIS L3 Opposite Escalator,SISL3
27,14:59:46,11,90,SIS L3 Opposite Escalator,SISL3
27,15:01:50,8,91,SIS L3 Opposite Escalator,SISL3
27,15:03:53,8,91,SIS L3 Opposite Escalator,SISL3
27,15:05:56,5,91,SIS L3 Opposite Escalator,SISL3
27,15:08:00,7,91,SIS L3 Opposite Escalator,SISL3
27,15:10:03,5,92,SIS L3 Opposite Escalator,SISL3
27,15:12:06,4,92,SIS L3 Opposite Escalator,SISL3
27,15:14:10,6,92,SIS L3 Opposite Escalator,SISL3
27,15:16:13,6,92,SIS L3 Opposite Escalator,SISL3
27,15:18:17,3,92,SIS L3 Opposite Escalator,SISL3
27,15:20:19,1,93,SIS L3 Opposite Escalator,SISL3
27,15:20:20,7,93,SIS L3 Opposite Escalator,SISL3
27,15:22:23,5,93,SIS L3 Opposite Escalator,SISL3
27,15:24:27,8,93,SIS L3 Opposite Escalator,SISL3
27,15:26:30,6,93,SIS L3 Opposite Escalator,SISL3
27,15:28:34,5,93,SIS L3 Opposite Escalator,SISL3
27,15:30:37,9,94,SIS L3 Opposite Escalator,SISL3
27,15:32:41,7,94,SIS L3 Opposite Escalator,SISL3
27,15:34:45,8,94,SIS L3 Opposite Escalator,SISL3
27,15:36:48,7,94,SIS L3 Opposite Escalator,SISL3
27,15:38:51,7,94,SIS L3 Opposite Escalator,SISL3
27,15:40:55,8,95,SIS L3 Opposite Escalator,SISL3
27,15:42:59,4,95,SIS L3 Opposite Escalator,SISL3
27,15:43:00,4,95,SIS L3 Opposite Escalator,SISL3
27,15:45:03,9,95,SIS L3 Opposite Escalator,SISL3
27,15:45:06,1,95,SIS L3 Opposite Escalator,SISL3
27,15:47:06,8,95,SIS L3 Opposite Escalator,SISL3
27,15:49:10,1,95,SIS L3 Opposite Escalator,SISL3
27,15:49:11,5,95,SIS L3 Opposite Escalator,SISL3
27,15:51:13,7,96,SIS L3 Opposite Escalator,SISL3
27,15:53:17,11,96,SIS L3 Opposite Escalator,SISL3
27,15:55:20,2,96,SIS L3 Opposite Escalator,SISL3
27,15:55:21,10,96,SIS L3 Opposite Escalator,SISL3
27,15:57:23,1,96,SIS L3 Opposite Escalator,SISL3
27,15:57:24,10,96,SIS L3 Opposite Escalator,SISL3
27,15:59:28,3,96,SIS L3 Opposite Escalator,SISL3
27,15:59:29,11,96,SIS L3 Opposite Escalator,SISL3
27,16:01:31,7,97,SIS L3 Opposite Escalator,SISL3
27,16:01:32,5,97,SIS L3 Opposite Escalator,SISL3
27,16:03:35,11,97,SIS L3 Opposite Escalator,SISL3
27,16:05:39,10,97,SIS L3 Opposite Escalator,SISL3
27,16:07:41,1,97,SIS L3 Opposite Escalator,SISL3
27,16:07:42,8,97,SIS L3 Opposite Escalator,SISL3
27,16:09:46,1,97,SIS L3 Opposite Escalator,SISL3
27,16:09:47,7,97,SIS L3 Opposite Escalator,SISL3
